X,Y,d2build_km,d2badger_km,edge_length_km,BUILDING,BADGER,EDGE,SOIL,LANDUSE
469.9009048,352.1390519,0.117326055,0.878888024,0.019858569,-0.807399376,0.707389324,-0.0065912,1,Pasture
469.9509048,352.1390519,0.085902588,0.886924345,0.027052499,-0.936327569,0.73483573,0.292881548,1,Pasture
470.0009048,352.1390519,0.063483215,0.897677798,0,-1.028312619,0.771561942,-0.833274126,1,Pasture
470.0509048,352.1390519,0.03350939,0.911052175,0.079836681,-1.151293036,0.817239379,2.490209103,1,Pasture
470.1009048,352.1390519,0.012939091,0.926934032,0.044607576,-1.235691469,0.871480605,1.023673534,1,Pasture
470.1509048,352.1390519,0.011162465,0.945196983,0.066884086,-1.242980834,0.933853963,1.951011896,1,Amenity
470.2009048,352.1390519,0.033375036,0.965705945,0.013903872,-1.151844279,1.003898113,-0.254476428,1,Amenity
470.2509048,352.1390519,0.073682192,0.988321105,0,-0.986466961,1.081135552,-0.833274126,1,Pasture
470.3009048,352.1390519,0.093044755,1.012901399,9.21E-06,-0.907023777,1.165084497,-0.832890868,1,Pasture
470.3509048,352.1390519,0.044332173,1.039307403,0.06136642,-1.106887948,1.255268786,1.721319437,1,Pasture
470.4009048,352.1390519,0.004786154,1.067403632,0.078853473,-1.269142377,1.351225689,2.449279785,1,Pasture
470.4509048,352.1390519,0.023381098,1.097060231,0.031907629,-1.192848679,1.452511714,0.494993418,1,Pasture
470.5009048,352.1390519,0.07047345,1.12815415,0,-0.999632195,1.558706611,-0.833274126,1,Pasture
470.5509048,352.1390519,0.103446959,1.160569869,0.005293373,-0.864344292,1.669415847,-0.612918854,1,Pasture
470.6009048,352.1390519,0.071540077,1.194199756,0.047938645,-0.995255901,1.784271822,1.162340999,0,Pasture
470.6509048,352.1390519,0.04948467,1.228944137,0.027723989,-1.085747626,1.902934125,0.320834607,0,Pasture
470.7009048,352.1390519,0.034893091,1.264711164,0.032684214,-1.14561581,2.025089062,0.527321577,0,Pasture
470.7509048,352.1390519,0.047207935,1.301416522,0.048021007,-1.095088902,2.150448678,1.165769577,0,Pasture
470.8009048,352.1390519,0.075892148,1.338983047,0.037017159,-0.977399673,2.278749432,0.707695663,0,Arable
470.8509048,352.1390519,0.119469081,1.377340276,0.029981526,-0.798606697,2.409750674,0.414812624,0,Arable
470.9009048,352.1390519,0.165112995,1.412739309,0.007657414,-0.61133305,2.530648805,-0.514507234,0,Arable
469.1009048,352.0890519,0.311831985,1.068075923,0,-0.009355743,1.35352176,-0.833274126,0,Arable
469.1509048,352.0890519,0.269225873,1.036810886,0,-0.184165511,1.246742443,-0.833274126,0,Pasture
469.2009048,352.0890519,0.229621328,1.007058811,0.058866609,-0.346660067,1.145130338,1.617256045,0,Arable
469.2509048,352.0890519,0.194857225,0.978957652,0.056194197,-0.489294646,1.049156598,1.506007552,0,Arable
469.3009048,352.0890519,0.16796643,0.952653515,0.059842002,-0.599625611,0.959320218,1.65786016,0,Pasture
469.3509048,352.0890519,0.153153456,0.928299173,0.016555704,-0.660402165,0.876142964,-0.144084543,0,Pasture
469.4009048,352.0890519,0.150216667,0.90605187,0.030038049,-0.672451594,0.800161865,0.417165607,1,Pasture
469.4509048,352.0890519,0.152257092,0.886070328,0.018866723,-0.664079879,0.731919011,-0.04788024,1,Pasture
469.5009048,352.0890519,0.138403527,0.868510945,0.000703513,-0.720920045,0.671948544,-0.80398792,1,Pasture
469.5509048,352.0890519,0.140846834,0.853523226,0,-0.710895336,0.620761066,-0.833274126,1,Pasture
469.6009048,352.0890519,0.151524158,0.841244634,0.020538025,-0.667087053,0.578826053,0.021693524,1,Pasture
469.6509048,352.0890519,0.174232573,0.831795149,0,-0.573916088,0.546553276,-0.833274126,1,Pasture
469.7009048,352.0890519,0.206771391,0.825271958,0,-0.440411691,0.524274658,-0.833274126,1,Pasture
469.7509048,352.0890519,0.185222853,0.821744754,0,-0.528823768,0.512228216,-0.833274126,1,Pasture
469.8009048,352.0890519,0.143970291,0.821252139,0.029092235,-0.698080021,0.510545792,0.377792746,1,Pasture
469.8509048,352.0890519,0.10576799,0.823799558,0.051970776,-0.854821273,0.519245978,1.330192685,1,Pasture
469.9009048,352.0890519,0.073255929,0.829358998,0.000645957,-0.988215887,0.538233104,-0.806383908,1,Pasture
469.9509048,352.0890519,0.048043987,0.837870505,0.032175194,-1.091658642,0.567302409,0.506131709,1,Pasture
470.0009048,352.0890519,0.015454532,0.849245323,0.033228688,-1.225370798,0.606150765,0.549987197,1,Pasture
470.0509048,352.0890519,0.019101807,0.863370288,0.083367772,-1.210406297,0.654391684,2.637203455,1,Pasture
470.1009048,352.0890519,0.006131192,0.880112999,0.087663502,-1.263623782,0.711572974,2.816028118,1,Pasture
470.1509048,352.0890519,0.001,0.899327263,0.114231952,-1.284676689,0.77719535,3.922033548,1,Amenity
470.2009048,352.0890519,0.003518839,0.920858383,0.060198508,-1.274342078,0.850730471,1.672700882,1,Amenity
470.2509048,352.0890519,0.039190561,0.944547933,0.014791899,-1.127983603,0.931637265,-0.217509165,1,Pasture
470.3009048,352.0890519,0.080827992,0.970237823,0.022451889,-0.957148266,1.019375812,0.101364911,1,Pasture
470.3509048,352.0890519,0.050832892,0.997773556,0.02135231,-1.080215968,1.113418455,0.055591043,1,Pasture
470.4009048,352.0890519,0.021851722,1.027006672,0.033523824,-1.199123596,1.213258163,0.562273204,0,Amenity
470.4509048,352.0890519,0.034511739,1.057796455,0.005815605,-1.147180469,1.318414346,-0.591179073,1,Pasture
470.5009048,352.0890519,0.077917689,1.090010998,0,-0.969089023,1.428436505,-0.833274126,1,Pasture
470.5509048,352.0890519,0.124706839,1.123527753,0,-0.777116559,1.542906102,-0.833274126,1,Pasture
470.6009048,352.0890519,0.118631601,1.158233675,0.033708401,-0.802042818,1.661437056,0.569956899,0,Pasture
470.6509048,352.0890519,0.094999527,1.194025076,0.000642177,-0.899003492,1.783675239,-0.806541264,0,Pasture
470.7009048,352.0890519,0.084757039,1.230807263,0,-0.941027669,1.909297247,-0.833274126,0,Pasture
470.7509048,352.0890519,0.096619966,1.26849405,0.021953352,-0.892354946,2.038008731,0.080611564,0,Pasture
470.8009048,352.0890519,0.113430361,1.307007188,0.027110349,-0.823383123,2.16954245,0.295289785,0,Pasture
470.8509048,352.0890519,0.14627876,1.346275761,0.00723847,-0.688608539,2.303656201,-0.531947315,0,Pasture
470.9009048,352.0890519,0.186891692,1.386235572,0.007378865,-0.521976643,2.440130732,-0.526102841,0,Pasture
469.1009048,352.0390519,0.338950457,1.030135121,0,0.101909369,1.223942738,-0.833274126,0,Arable
469.1509048,352.0390519,0.300217914,0.997681814,0,-0.057007427,1.113105131,-0.833274126,0,Pasture
469.2009048,352.0390519,0.265281322,0.966726248,0.063034721,-0.200349714,1.007382748,1.790768385,0,Arable
469.2509048,352.0390519,0.235833763,0.937416809,0.073597454,-0.321170901,0.907282376,2.230479479,0,Pasture
469.3009048,352.0390519,0.214151692,0.909912583,0.020800754,-0.410130853,0.81334734,0.03263063,0,Pasture
469.3509048,352.0390519,0.202590627,0.884382013,0.032409139,-0.45756506,0.726152917,0.515870512,0,Pasture
469.4009048,352.0390519,0.200042375,0.861000686,0.005714577,-0.468020351,0.646298793,-0.595384717,1,Pasture
469.4509048,352.0390519,0.19859032,0.839948103,0.00196194,-0.473978028,0.57439802,-0.751601458,1,Arable
469.5009048,352.0390519,0.188179248,0.821403343,0.035329111,-0.516693895,0.511062198,0.637424707,1,Arable
469.5509048,352.0390519,0.190205811,0.805539625,0.042834923,-0.508379056,0.456882925,0.949880481,1,Pasture
469.6009048,352.0390519,0.199496147,0.792517964,0.032087129,-0.470261486,0.412410115,0.502465665,1,Pasture
469.6509048,352.0390519,0.217246706,0.782480261,0.023427317,-0.397432236,0.378128401,0.1419705,1,Pasture
469.7009048,352.0390519,0.214929788,0.775542387,0.020411775,-0.406938385,0.354433517,0.016437929,1,Pasture
469.7509048,352.0390519,0.166176872,0.771787944,0.020407865,-0.606968039,0.341610986,0.016275169,1,Pasture
469.8009048,352.0390519,0.118468106,0.771263422,0.046007182,-0.802713625,0.339819589,1.081937075,1,Pasture
469.8509048,352.0390519,0.073855476,0.773975388,0.062501043,-0.98575599,0.349081753,1.768552184,1,Pasture
469.9009048,352.0390519,0.036559208,0.77989008,0.035138793,-1.138779854,0.36928217,0.629502058,1,Pasture
469.9509048,352.0390519,0.01541989,0.788935468,0.05748228,-1.22551293,0.400174835,1.559628487,1,Amenity
470.0009048,352.0390519,0.00157498,0.801005499,0.110313721,-1.282317589,0.441397546,3.758923531,1,Amenity
470.0509048,352.0390519,0.00199037,0.815965958,0.070520252,-1.280613274,0.492491924,2.102380037,1,Amenity
470.1009048,352.0390519,0.001392372,0.83366125,0.096239716,-1.283066814,0.552926563,3.173043251,1,Amenity
470.1509048,352.0390519,0.004333112,0.853921376,0.081150137,-1.271001175,0.622120862,2.544886351,1,Amenity
470.2009048,352.0390519,0.015103072,0.876568509,0.001834812,-1.226812814,0.699467498,-0.756893575,1,Amenity
470.2509048,352.0390519,0.029483217,0.901422757,0.006134398,-1.167812127,0.78435208,-0.577908158,1,Pasture
470.3009048,352.0390519,0.077542169,0.928306858,0.050526462,-0.970629758,0.876169208,1.270068049,1,Pasture
470.3509048,352.0390519,0.086265374,0.957049768,0.007848696,-0.934839082,0.974334717,-0.50654453,1,Pasture
470.4009048,352.0390519,0.071850579,0.987489187,0.02288406,-0.993981935,1.078294304,0.119355515,0,Pasture
470.4509048,352.0390519,0.078520718,1.019473163,0,-0.96661484,1.187529009,-0.833274126,0,Pasture
470.5009048,352.0390519,0.105220122,1.052860943,0,-0.857069137,1.301558119,-0.833274126,0,Pasture
470.5509048,352.0390519,0.144834543,1.087523242,0,-0.694534058,1.419940084,-0.833274126,0,Pasture
470.6009048,352.0390519,0.145812777,1.123342083,0.012053956,-0.690520434,1.542271986,-0.331485689,0,Pasture
470.6509048,352.0390519,0.142300059,1.160210357,0.042410906,-0.70493286,1.668188006,0.932229459,0,Pasture
470.7009048,352.0390519,0.134721875,1.19803118,0.026366137,-0.736025595,1.797357264,0.264309287,0,Pasture
470.7509048,352.0390519,0.145088458,1.236717164,0.020402428,-0.693492264,1.929481301,0.016048821,0,Pasture
470.8009048,352.0390519,0.15802935,1.276189633,0.026684897,-0.640396726,2.064291417,0.277578771,0,Pasture
470.8509048,352.0390519,0.183041811,1.316377839,0,-0.537772427,2.201545985,-0.833274126,0,Pasture
470.9009048,352.0390519,0.193198045,1.357218203,0,-0.496102141,2.341027865,-0.833274126,0,Pasture
469.1009048,351.9890519,0.370857975,0.993262582,0,0.232823588,1.09801215,-0.833274126,0,Arable
469.1509048,351.9890519,0.33582588,0.959563022,0,0.089089457,0.982918219,-0.833274126,0,Pasture
469.2009048,351.9890519,0.304995747,0.927335877,0.079117425,-0.03740433,0.872853021,2.460267544,0,Arable
469.2509048,351.9890519,0.279760235,0.896739909,0.003224932,-0.140943791,0.768358772,-0.699024975,0,Arable
469.3009048,351.9890519,0.26174257,0.867947636,0,-0.214868956,0.670024676,-0.833274126,0,Arable
469.3509048,351.9890519,0.252037345,0.841144301,0.020385753,-0.254688785,0.578483386,0.015354749,0,Arable
469.4009048,351.9890519,0.249937706,0.816525793,0.0011295,-0.263303452,0.494403926,-0.786254704,0,Arable
469.4509048,351.9890519,0.24636154,0.794295289,0,-0.2779762,0.418480203,-0.833274126,0,Arable
469.5009048,351.9890519,0.238048992,0.774658403,0,-0.312081977,0.351414451,-0.833274126,0,Arable
469.5509048,351.9890519,0.239830504,0.757816784,0.020494631,-0.304772564,0.293895356,0.019887092,0,Arable
469.6009048,351.9890519,0.248269722,0.74396029,0,-0.270147069,0.246571346,-0.833274126,1,Arable
469.6509048,351.9890519,0.260890363,0.733258173,0,-0.218365501,0.210020464,-0.833274126,1,Arable
469.7009048,351.9890519,0.21089681,0.725849974,0,-0.423485397,0.184719279,-0.833274126,1,Arable
469.7509048,351.9890519,0.160907263,0.721837115,0,-0.62858886,0.171014182,-0.833274126,1,Arable
469.8009048,351.9890519,0.110927138,0.721276269,0,-0.833653664,0.169098728,-0.833274126,1,Arable
469.8509048,351.9890519,0.060979609,0.724175456,0.038325179,-1.038584729,0.179000308,0.762146533,1,Arable
469.9009048,351.9890519,0.011497629,0.730493482,0.028965777,-1.241605682,0.200578227,0.372528434,1,Arable
469.9509048,351.9890519,0.020224985,0.740142799,0.029376347,-1.205797977,0.233533489,0.389619827,1,Pasture
470.0009048,351.9890519,0.011411365,0.752995351,0.030528165,-1.241959616,0.277428742,0.437568426,1,Pasture
470.0509048,351.9890519,0.012726666,0.768890521,0.055619866,-1.236563032,0.331715434,1.482098937,1,Pasture
470.1009048,351.9890519,0.001002431,0.787644126,0.053731013,-1.284666714,0.395764522,1.403468728,1,Pasture
470.1509048,351.9890519,0.016702913,0.809057418,0.061151285,-1.220248782,0.468897224,1.71236372,1,Pasture
470.2009048,351.9890519,0.041844447,0.832925291,0.020708574,-1.117094903,0.550413047,0.028793305,1,Pasture
470.2509048,351.9890519,0.066155987,0.859043175,0.032481372,-1.017346429,0.639613317,0.518877447,1,Pasture
470.3009048,351.9890519,0.098221718,0.887212383,0.007203214,-0.885783078,0.735819464,-0.53341496,1,Pasture
470.3509048,351.9890519,0.13152682,0.917243941,0.028717903,-0.749134673,0.838386088,0.362209827,1,Pasture
470.4009048,351.9890519,0.121850374,0.948961055,0.024937611,-0.788836425,0.946709378,0.204841867,0,Pasture
470.4509048,351.9890519,0.127043088,0.982200448,0.024932763,-0.767531099,1.060231701,0.204640031,0,Pasture
470.5009048,351.9890519,0.12940245,1.016812842,0.011419688,-0.757850808,1.178443228,-0.357889324,1,Pasture
470.5509048,351.9890519,0.102416446,1.05266281,2.46E-05,-0.868572415,1.300881434,-0.832250416,1,Pasture
470.6009048,351.9890519,0.096089867,1.089628205,0.024309188,-0.894529905,1.427129157,0.178681552,1,Pasture
470.6509048,351.9890519,0.113762145,1.127599336,0.020929461,-0.822021839,1.556811757,0.037988488,0,Pasture
470.7009048,351.9890519,0.131727855,1.166477988,0.001868939,-0.748309841,1.689593815,-0.755472958,0,Pasture
470.7509048,351.9890519,0.138481281,1.20617641,0.012051262,-0.720601028,1.825175627,-0.331597865,0,Pasture
470.8009048,351.9890519,0.136767625,1.246616288,0.053576719,-0.727632031,1.963289727,1.397045732,0,Pasture
470.8509048,351.9890519,0.13956538,1.287727768,0.009826006,-0.71615305,2.103697548,-0.424231976,0,Pasture
470.9009048,351.9890519,0.14363347,1.329448547,0.003919766,-0.699461971,2.246186306,-0.670100033,0,Pasture
469.1009048,351.9390519,0.406428178,0.957581718,0.049677677,0.378765531,0.976151483,1.234734297,0,Pasture
469.1509048,351.9390519,0.374736237,0.922579743,0,0.248735812,0.856609422,-0.833274126,0,Pasture
469.2009048,351.9390519,0.347376785,0.889012946,0.079664141,0.136481979,0.741968917,2.483026743,0,Arable
469.2509048,351.9390519,0.325444334,0.857049971,0,0.046494734,0.632805939,-0.833274126,0,Arable
469.3009048,351.9390519,0.310092564,0.826876828,0,-0.016492458,0.529755762,-0.833274126,0,Arable
469.3509048,351.9390519,0.301620172,0.798696391,0.022807276,-0.051254065,0.433511263,0.116159141,0,Arable
469.4009048,351.9390519,0.299867907,0.772726705,0,-0.058443481,0.344817131,-0.833274126,0,Arable
469.4509048,351.9390519,0.294872687,0.749197701,0,-0.078938505,0.26445865,-0.833274126,0,Arable
469.5009048,351.9390519,0.287963914,0.728345956,0,-0.107284696,0.193243793,-0.833274126,0,Arable
469.5509048,351.9390519,0.289576238,0.710407254,0.020823829,-0.100669449,0.131977841,0.033591136,0,Arable
469.6009048,351.9390519,0.297450831,0.695607003,0,-0.068360568,0.08143062,-0.833274126,0,Arable
469.6509048,351.9390519,0.266346462,0.684148915,0,-0.195979525,0.042297874,-0.833274126,0,Arable
469.7009048,351.9390519,0.217610019,0.676202909,0,-0.395941592,0.01515992,-0.833274126,0,Arable
469.7509048,351.9390519,0.16961074,0.6718936,0,-0.59287913,0.00044236,-0.833274126,0,Arable
469.8009048,351.9390519,0.123213172,0.671291029,0,-0.783244964,-0.001615598,-0.833274126,0,Arable
469.8509048,351.9390519,0.081210643,0.674405131,0.042175803,-0.955578275,0.009019979,0.922442436,1,Arable
469.9009048,351.9390519,0.054852997,0.681184936,0.014325413,-1.063721774,0.03217501,-0.236928314,1,Arable
469.9509048,351.9390519,0.056569509,0.691522633,0,-1.056679051,0.067481294,-0.833274126,1,Arable
470.0009048,351.9390519,0.046960758,0.705261787,0,-1.096103054,0.114404552,-0.833274126,1,Arable
470.0509048,351.9390519,0.026428211,0.722208297,0,-1.180346593,0.172281878,-0.833274126,1,Arable
470.1009048,351.9390519,0.039737738,0.742142479,0.014521292,-1.125738575,0.240362986,-0.228774145,1,Arable
470.1509048,351.9390519,0.050105043,0.764830762,0.061977487,-1.083202281,0.31785016,1.746757269,1,Arable
470.2009048,351.9390519,0.083823119,0.790035905,0.010682033,-0.944859475,0.40393315,-0.388596833,1,Arable
470.2509048,351.9390519,0.111433478,0.817525147,0.033472557,-0.831576187,0.497817015,0.56013906,1,Pasture
470.3009048,351.9390519,0.134739973,0.847076149,0.014999386,-0.735951341,0.598742396,-0.208871812,1,Pasture
470.3509048,351.9390519,0.168599382,0.878480869,0.031894539,-0.597028659,0.705998772,0.494448513,0,Pasture
470.4009048,351.9390519,0.171850288,0.911547735,0.021422129,-0.583690426,0.818931864,0.058497559,0,Pasture
470.4509048,351.9390519,0.143851752,0.946102483,0.035122044,-0.698566378,0.936946514,0.628804862,0,Pasture
470.5009048,351.9390519,0.098534234,0.981988057,0.010022143,-0.884500845,1.059506325,-0.416067094,0,Pasture
470.5509048,351.9390519,0.058830476,1.019063874,0.051817745,-1.047402468,1.186131169,1.323822141,1,Pasture
470.6009048,351.9390519,0.046959121,1.057204718,0.002451354,-1.096109768,1.316393391,-0.731227875,1,Pasture
470.6509048,351.9390519,0.075524794,1.096299435,0.000131255,-0.978906897,1.449913372,-0.827810168,0,Pasture
470.7009048,351.9390519,0.081833711,1.136249571,0.022700252,-0.953021874,1.58635486,0.11170391,0,Pasture
470.7509048,351.9390519,0.092312478,1.176968021,0,-0.910028258,1.725420369,-0.833274126,0,Pasture
470.8009048,351.9390519,0.086910253,1.218377757,0.026689032,-0.932193189,1.866846821,0.277750939,0,Pasture
470.8509048,351.9390519,0.089901974,1.260410645,0.019598313,-0.919918377,2.010401522,-0.017425233,0,Pasture
470.9009048,351.9390519,0.094528636,1.303006381,0.015123737,-0.90093552,2.155878516,-0.203695253,0,Pasture
469.1009048,351.8890519,0.444783193,0.923230706,0.020068968,0.536133361,0.858832652,0.002167381,0,Pasture
469.1509048,351.8890519,0.416023404,0.886874045,0.043786023,0.418134046,0.73466394,0.989473403,0,Pasture
469.2009048,351.8890519,0.391559519,0.851901524,0.070576876,0.317760509,0.615222475,2.104737043,0,Arable
469.2509048,351.8890519,0.372239493,0.818490588,0,0.238491855,0.501114281,-0.833274126,0,Arable
469.3009048,351.8890519,0.358895004,0.786840186,0,0.183740391,0.39301883,-0.833274126,0,Arable
469.3509048,351.8890519,0.351321268,0.757171126,0.023047527,0.152665902,0.291690245,0.126160458,0,Arable
469.4009048,351.8890519,0.349818048,0.729725119,0,0.1464983,0.197954043,-0.833274126,0,Arable
469.4509048,351.8890519,0.343810696,0.704761935,0,0.121850574,0.112697412,-0.833274126,0,Arable
469.5009048,351.8890519,0.337903993,0.682554043,0,0.097615805,0.036850913,-0.833274126,0,Arable
469.5509048,351.8890519,0.339337345,0.663378216,0.021094693,0.103496742,-0.028640188,0.044866811,0,Arable
469.6009048,351.8890519,0.327724596,0.647503894,0,0.05585048,-0.082855675,-0.833274126,0,Arable
469.6509048,351.8890519,0.280743822,0.635178658,0,-0.136908207,-0.124949987,-0.833274126,0,Arable
469.7009048,351.8890519,0.235012289,0.626611972,0,-0.324541347,-0.154207745,-0.833274126,0,Arable
469.7509048,351.8890519,0.191427424,0.621959162,0,-0.503366865,-0.170098463,-0.833274126,0,Arable
469.8009048,351.8890519,0.151849075,0.621308164,0.002013758,-0.665753945,-0.172321812,-0.749444366,0,Arable
469.8509048,351.8890519,0.120298896,0.62467149,0.025372721,-0.795202027,-0.160835063,0.222954854,0,Arable
469.9009048,351.8890519,0.104333633,0.631985052,0.009258028,-0.860706334,-0.135857093,-0.447876066,0,Arable
469.9509048,351.8890519,0.101240742,0.643114097,0.024497377,-0.873396239,-0.097848125,0.186515555,0,Arable
470.0009048,351.8890519,0.087854114,0.657865015,0.001896873,-0.928320597,-0.047469393,-0.754310071,0,Arable
470.0509048,351.8890519,0.076373472,0.67600075,0,-0.975424836,0.014469486,-0.833274126,0,Arable
470.1009048,351.8890519,0.089465157,0.697257233,0.020284573,-0.921710608,0.087066642,0.011142758,0,Arable
470.1509048,351.8890519,0.093929453,0.721358638,0.009648693,-0.903393925,0.169380043,-0.431613266,0,Arable
470.2009048,351.8890519,0.120723716,0.748030026,0.023016321,-0.793459019,0.260470695,0.124861382,1,Arable
470.2509048,351.8890519,0.153634762,0.777006793,0.042551424,-0.658427401,0.359434893,0.93807894,1,Arable
470.3009048,351.8890519,0.177938795,0.808040959,0.061355229,-0.558709727,0.465425718,1.720853686,1,Pasture
470.3509048,351.8890519,0.204775746,0.840904767,0.062488846,-0.448599678,0.577665308,1.768044472,0,Pasture
470.4009048,351.8890519,0.184754968,0.875392177,0.020915555,-0.530743467,0.695449976,0.037409574,0,Pasture
470.4509048,351.8890519,0.134755087,0.911318879,0.014648658,-0.73588933,0.818150252,-0.223472074,0,Pasture
470.5009048,351.8890519,0.084755346,0.948521341,0.035061054,-0.941034618,0.945207626,0.626265883,0,Pasture
470.5509048,351.8890519,0.03475635,0.986855293,0.028799353,-1.14617685,1.076129371,0.365600467,1,Pasture
470.6009048,351.8890519,0.009197303,1.026193941,0,-1.251043754,1.210482449,-0.833274126,1,Pasture
470.6509048,351.8890519,0.058874133,1.066426107,0,-1.047223346,1.347887151,-0.833274126,0,Pasture
470.7009048,351.8890519,0.032268941,1.107454413,0.021166924,-1.156382505,1.488010909,0.047873698,0,Pasture
470.7509048,351.8890519,0.053102957,1.149193592,0.001740734,-1.070902058,1.630562508,-0.760809898,0,Pasture
470.8009048,351.8890519,0.03743529,1.191568944,0.046104528,-1.135185352,1.775286823,1.085989356,0,Pasture
470.8509048,351.8890519,0.041063789,1.234514959,0,-1.120297885,1.921960122,-0.833274126,0,Pasture
470.9009048,351.8890519,0.047336587,1.277974108,0,-1.094561056,2.070385923,-0.833274126,0,Pasture
469.1009048,351.8390519,0.48526314,0.89036348,0.057283271,0.702219626,0.746581388,1.551344037,0,Arable
469.1509048,351.8390519,0.45904651,0.852606452,0.050449349,0.594654709,0.617630009,1.266857862,0,Pasture
469.2009048,351.8390519,0.436997806,0.816166893,0.065924332,0.504190484,0.493178176,1.911058545,0,Arable
469.2509048,351.8390519,0.419774304,0.781229181,0,0.433523712,0.373855592,-0.833274126,0,Arable
469.3009048,351.8390519,0.407987561,0.748003789,0,0.385163566,0.260381087,-0.833274126,0,Arable
469.3509048,351.8390519,0.401096669,0.716728891,0.021823177,0.356890741,0.153568094,0.075192578,0,Arable
469.4009048,351.8390519,0.399780654,0.687670662,0,0.351491227,0.054325677,-0.833274126,0,Arable
469.4509048,351.8390519,0.393016142,0.661121453,0,0.323736927,-0.036347698,-0.833274126,0,Arable
469.5009048,351.8390519,0.387859513,0.637394863,0.00926944,0.302579656,-0.117380996,-0.447401017,0,Arable
469.5509048,351.8390519,0.389112215,0.616816704,0.010707625,0.307719401,-0.187661473,-0.387531489,0,Arable
469.6009048,351.8390519,0.346814167,0.599711166,0,0.134173597,-0.246081928,-0.833274126,0,Arable
469.6509048,351.8390519,0.302809757,0.586382228,0,-0.046373284,-0.291604177,-0.833274126,0,Arable
469.7009048,351.8390519,0.260974006,0.577091634,0,-0.218022317,-0.323334297,-0.833274126,0,Arable
469.7509048,351.8390519,0.222533401,0.572036178,0,-0.375741314,-0.340600167,-0.833274126,0,Arable
469.8009048,351.8390519,0.189564758,0.571328299,0.028552838,-0.511009252,-0.343017784,0.355338395,0,Arable
469.8509048,351.8390519,0.165373759,0.574984052,0.001375299,-0.610263154,-0.330532308,-0.776022494,0,Arable
469.9009048,351.8390519,0.154149806,0.582921346,0,-0.656314212,-0.303424109,-0.833274126,0,Arable
469.9509048,351.8390519,0.149329389,0.594968849,0.006410496,-0.676092031,-0.262278336,-0.566414654,0,Arable
470.0009048,351.8390519,0.133590862,0.610883432,0.038867749,-0.74066606,-0.207925346,0.784732938,0,Arable
470.0509048,351.8390519,0.126362035,0.630372273,0,-0.770325408,-0.141365208,-0.833274126,0,Arable
470.1009048,351.8390519,0.136665509,0.653115487,0.020212924,-0.728051008,-0.063690432,0.008160096,0,Arable
470.1509048,351.8390519,0.141897741,0.67878603,0.009499862,-0.70658354,0.023982039,-0.437808901,0,Arable
470.2009048,351.8390519,0.160892643,0.707065138,0,-0.628648846,0.12056353,-0.833274126,0,Arable
470.2509048,351.8390519,0.191410334,0.737652863,0,-0.503436986,0.225029623,-0.833274126,0,Arable
470.3009048,351.8390519,0.221968697,0.770274225,0,-0.378058254,0.336441189,-0.833274126,0,Arable
470.3509048,351.8390519,0.23994889,0.804681935,0.000301972,-0.304286833,0.453953661,-0.820703506,0,Arable
470.4009048,351.8390519,0.191311278,0.840656679,0.035289377,-0.503843405,0.576818015,0.635770679,0,Arable
470.4509048,351.8390519,0.143612466,0.878005859,0.042440906,-0.69954815,0.704376471,0.933478177,0,Arable
470.5009048,351.8390519,0.098229708,0.916561468,0.040254008,-0.885750293,0.836055239,0.842440963,1,Pasture
470.5509048,351.8390519,0.060610319,0.956177577,0.000184438,-1.0400999,0.97135593,-0.825596213,1,Pasture
470.6009048,351.8390519,0.048801619,0.996727744,0,-1.088550133,1.109846699,-0.833274126,1,Pasture
470.6509048,351.8390519,0.053321797,1.038102515,0,-1.070004176,1.251153736,-0.833274126,0,Pasture
470.7009048,351.8390519,0.011529208,1.080207141,0.000271817,-1.241476116,1.394953443,-0.82195878,0,Pasture
470.7509048,351.8390519,0.044188433,1.122959528,0.056579668,-1.107477699,1.540965448,1.522054076,0,Pasture
470.8009048,351.8390519,0.011032835,1.166288445,0.083620615,-1.243512699,1.68894647,2.64772892,0,Arable
470.8509048,351.8390519,0.001465986,1.210131965,0.000468111,-1.282764784,1.838685013,-0.813787341,0,Pasture
470.9009048,351.8390519,0.01034888,1.254436132,0,-1.246318917,1.989996799,-0.833274126,0,Pasture
469.1009048,351.7890519,0.527378934,0.859150345,0.056742109,0.875017657,0.639979334,1.528816223,0,Pasture
469.1509048,351.7890519,0.50336063,0.819957286,0.025174553,0.776472309,0.506123486,0.214705348,0,Pasture
469.2009048,351.7890519,0.483337675,0.781997818,0.074633591,0.694319584,0.376480714,2.273612261,0,Pasture
469.2509048,351.7890519,0.467823355,0.74546041,0.015403376,0.630665463,0.251694697,-0.192054287,0,Arable
469.3009048,351.7890519,0.457276804,0.710564464,0,0.587393733,0.132514759,-0.833274126,0,Arable
469.3509048,351.7890519,0.45092177,0.677563645,0.022401143,0.561319493,0.019807236,0.099252388,0,Arable
469.4009048,351.7890519,0.449751572,0.646748119,0,0.556518255,-0.08543687,-0.833274126,0,Arable
469.4509048,351.7890519,0.442399797,0.618444634,0,0.526354461,-0.182101614,-0.833274126,0,Arable
469.5009048,351.7890519,0.437825188,0.593012985,0.022442618,0.507585171,-0.268958189,0.100979,0,Arable
469.5509048,351.7890519,0.414418918,0.570837136,0.02149648,0.411550955,-0.344695248,0.061592653,0,Arable
469.6009048,351.7890519,0.371694394,0.552309399,0.022472043,0.236255351,-0.407972933,0.102203883,0,Arable
